Date,Price,Volume,Market_cap,Price_normalized,Volume_normalized,Market_cap_normalized
2020-12-22 00:00:00+00:00,617.16499662,137563.026557,0.0,0.0048812688886704925,0.00015696843200344303,0.0
2020-12-23 00:00:00+00:00,617.16499662,137563.026557,0.0,0.0048812688886704925,0.00015696843200344303,0.0
2020-12-24 00:00:00+00:00,596.76771132,67102.259216,4424223.37308812,0.0,7.653171888497571e-05,0.00012156060145401297
2020-12-25 00:00:00+00:00,611.50471239,54336.794215,5651612.70735949,0.0035267077837703442,6.195889935918285e-05,0.00015528452836960287
2020-12-26 00:00:00+00:00,624.80042023,45933.064541,7284743.9457189,0.006708500070229384,5.2365356478202145e-05,0.00020015667854083992
2020-12-27 00:00:00+00:00,629.06665649,10300.366418,7530256.10332518,0.007729451928350228,1.1687725156283278e-05,0.00020690240610162086
2020-12-28 00:00:00+00:00,678.09914092,89087.138074,8034076.26933978,0.019463402660626267,0.00010162925131869083,0.00022074544187100303
2020-12-29 00:00:00+00:00,730.41928637,2319.238432,11392116.72048574,0.03198412267211717,2.5766165720584597e-06,0.00031301144711641163
2020-12-30 00:00:00+00:00,722.76768058,116741.444325,11493376.39775885,0.030153018937391363,0.0001331988975536896,0.0003157936726584658
2020-12-31 00:00:00+00:00,722.28287608,95848.214828,11905413.94891872,0.0300370005021863,0.00010934757190696214,0.00032711487602385354
2021-01-01 00:00:00+00:00,733.31862002,81813.998247,12333635.44162404,0.032677961432298674,9.332636896568414e-05,0.0003388807517084846
2021-01-02 00:00:00+00:00,723.53143292,5104.645519,12123442.78038427,0.030335792305565573,5.756385956216076e-06,0.00033310546773956257
2021-01-03 00:00:00+00:00,772.06268491,34572.92355,13205950.41443988,0.041949793236709776,3.9396828936398066e-05,0.0003628486040999019
2021-01-04 00:00:00+00:00,977.5678401,35395.449102,15836679.44998422,0.09112917695059766,4.033580894407582e-05,0.0004351308956696626
2021-01-05 00:00:00+00:00,966.89787576,277333.657782,17475397.47212517,0.08857575063871168,0.0003165280080696899,0.0004801565491203245
2021-01-06 00:00:00+00:00,1113.90105579,442577.970553,19381852.74725654,0.12375504232690826,0.0005051678694054744,0.00053253859006786
2021-01-07 00:00:00+00:00,1173.33143532,38065.923537,21396653.5960448,0.13797731055402707,4.338437333138566e-05,0.0005878975496716111
2021-01-08 00:00:00+00:00,1223.44678326,33380.066284,22986311.18507738,0.1499704010632047,3.803508507073497e-05,0.0006315752115645853
2021-01-09 00:00:00+00:00,1224.78299443,61432.893081,24866161.52233301,0.15029016940084783,7.005967501469564e-05,0.0006832262513900946
2021-01-10 00:00:00+00:00,1247.30813503,16621.725033,27038338.91140087,0.15568065477213927,1.8904071622862793e-05,0.0007429093115823262
2021-01-11 00:00:00+00:00,1279.36057701,29187.711162,32744969.53311306,0.16335111608803266,3.3249169745585954e-05,0.0008997055201261585
2021-01-12 00:00:00+00:00,1087.21410971,45761.959163,28497872.51143511,0.11736859639952146,5.217002573284416e-05,0.0007830116679284667
2021-01-13 00:00:00+00:00,1051.10766144,23342.195553,29435948.93378641,0.10872797192285444,2.6576036882937477e-05,0.0008087863914210685
2021-01-14 00:00:00+00:00,1137.35551548,65350.072022,53336069.24367899,0.12936792280102566,7.45314542842293e-05,0.0014654695547003892
2021-01-15 00:00:00+00:00,1215.03401741,20891.856493,76486156.1462544,0.14795714431813795,2.377877498173892e-05,0.0021015446915724815
2021-01-16 00:00:00+00:00,1160.64409429,23973.271573,77773706.44238818,0.1349411063661251,2.729646163407621e-05,0.0021369216097797254
2021-01-17 00:00:00+00:00,1219.38266466,27560.443657,86367412.5894856,0.14899781792822997,3.139151115902491e-05,0.0023730435231339867
2021-01-18 00:00:00+00:00,1193.83352852,7698.116148,84463316.17207983,0.14288366099320943,8.717044218089093e-06,0.0023207262945025772
2021-01-19 00:00:00+00:00,1246.25017919,3633.065063,83549641.03804947,0.1554274756430824,4.076456834849012e-06,0.0022956220243380305
2021-01-20 00:00:00+00:00,1374.72403881,8909.006667,94727223.03282714,0.18617252062073558,1.0099374512950917e-05,0.00260273888429402
2021-01-21 00:00:00+00:00,1328.38561477,5907.759645,101801923.66360264,0.17508328475970303,6.673206237803629e-06,0.0027971243823263826
2021-01-22 00:00:00+00:00,1110.66214598,77.422068,84924379.65320097,0.12297993968671705,1.740033669359703e-08,0.0023333945414121915
2021-01-23 00:00:00+00:00,1207.53122691,8820.211016,93051751.08442973,0.14616165353065252,9.998007034633682e-06,0.002556703374648323
2021-01-24 00:00:00+00:00,1241.66842839,7089.77996,110162894.87456314,0.15433101808479738,8.022578839974129e-06,0.003026851636905444
2021-01-25 00:00:00+00:00,1332.32023144,4435.088453,119999757.95428067,0.17602487682245244,4.992031952325657e-06,0.003297130709988633
2021-01-26 00:00:00+00:00,1323.30406416,2866.772245,121253879.31507112,0.17386722024258822,3.201671079708056e-06,0.0033315891299321994
2021-01-27 00:00:00+00:00,1360.2115688,94.950408,129743647.98528457,0.18269954530486954,3.741036651912441e-08,0.0035648552421348994
2021-01-28 00:00:00+00:00,1243.59522417,62.179761,121610639.34405212,0.15479211906747253,0.0,0.0033413915201011683
2021-01-29 00:00:00+00:00,1368.33914921,1491.770008,136214636.33095643,0.18464455439857974,1.6319938728227e-06,0.0037426530540823374
2021-01-30 00:00:00+00:00,1304.46689866,275.439004,130336576.17264885,0.16935930320590847,2.4345282057510243e-07,0.0035811466227901965
2021-01-31 00:00:00+00:00,1273.12342072,815.841185,128423916.80874236,0.1618585038847728,8.603659885984316e-07,0.0035285941174019266
