Date,Price,Volume,Market_cap,Price_normalized,Volume_normalized,Market_cap_normalized
2017-09-16 00:00:00+00:00,0.10725062,1.051223,10725062.43651539,8.974551998349413e-05,1.5084568059091238e-11,5.83297221536874e-05
2017-09-17 00:00:00+00:00,0.15404129,14.678587,15404129.09098125,0.00015201856124473682,6.316092716599629e-10,9.880381534803022e-05
2017-09-18 00:00:00+00:00,0.17349124,6.001767,17349123.90727164,0.00017790422475156642,2.3905544549826974e-10,0.00011562808977504998
2017-09-19 00:00:00+00:00,0.16833419,3.878927,16833419.05826789,0.0001710407798076002,1.4301461898243923e-10,0.00011116722446563393
2017-09-20 00:00:00+00:00,0.16662792,40.687619,16662792.4856436,0.00016876992918475554,1.808301311642573e-09,0.00010969129853599675
2017-09-21 00:00:00+00:00,0.09581703,20.567702,9581702.72967891,7.452871667988398e-05,8.980426684523614e-10,4.8439619971666034e-05
2017-09-22 00:00:00+00:00,0.09421298,135.880347,9421298.08525728,7.239390921003804e-05,6.114979288040531e-09,4.705211408501018e-05
2017-09-23 00:00:00+00:00,0.08828963,0.793086,8828963.15913023,6.451060642863348e-05,3.4060191179006896e-12,4.1928395879489735e-05
2017-09-24 00:00:00+00:00,0.08545454,0.769099,8545453.92053913,6.0737425225001726e-05,2.3208071821753294e-12,3.947603086920686e-05
2017-09-25 00:00:00+00:00,0.10250635,9.105908,10250635.35991835,8.343143810639176e-05,3.7949196792185164e-10,5.422591104559361e-05
2017-09-26 00:00:00+00:00,0.0896578,18.193194,8965780.22174892,6.63314845409237e-05,7.906159613578786e-10,4.311186834353763e-05
2017-09-27 00:00:00+00:00,0.11505513,59.55401,11505513.15083699,0.00010013243201646525,2.661848345338389e-09,6.508064862636226e-05
2017-09-28 00:00:00+00:00,0.13955237,305.186482,13955236.70915227,0.0001327354624348492,1.3774671558584134e-08,8.627084464654449e-05
2017-09-29 00:00:00+00:00,0.13217329,2.619859,13217328.78720941,0.00012291474917491916,8.605228015349606e-11,7.988791484300046e-05
2017-09-30 00:00:00+00:00,0.17191165,204.642096,17191164.68013488,0.00017580197074994932,9.225875637569504e-09,0.0001142617368349957
2017-10-01 00:00:00+00:00,0.10116816,123.591078,10116815.71739988,8.165045995229861e-05,5.558992236715244e-09,5.30683663721582e-05
2017-10-02 00:00:00+00:00,0.10787364,14.443285,10787364.04901165,9.057468849436561e-05,6.209638162507809e-10,5.886863332049557e-05
2017-10-03 00:00:00+00:00,0.12443238,42.085171,12443238.40111573,0.00011261248148288638,1.87152889788499e-09,7.319200543600421e-05
2017-10-04 00:00:00+00:00,0.12880577,7.216329,12880576.98534014,0.00011843296441081856,2.940042585669514e-10,7.69749997642612e-05
2017-10-05 00:00:00+00:00,0.13059918,3.087251,13059917.95093704,0.00012081978842783572,1.0719787472816353e-10,7.852630550345267e-05
2017-10-06 00:00:00+00:00,0.13564347,3.129625,13564347.38726733,0.00012753316268179857,1.0911494524821297e-10,8.28896380916978e-05
2017-10-07 00:00:00+00:00,0.12937533,0.717801,12937532.58147205,0.00011919098376341072,0.0,7.74676676991328e-05
2017-10-08 00:00:00+00:00,0.12993885,0.720928,12993885.10984847,0.00011994096456538543,1.4147070175566965e-13,7.795511907644266e-05
2017-10-10 00:00:00+00:00,0.14007955,8.465007,14007954.96744637,0.00013343707884453304,3.504965364457054e-10,8.672685945821689e-05
2017-10-11 00:00:00+00:00,0.21645282,183.741264,21645282.37883093,0.00023508118426054928,8.280287095734735e-09,0.00015279001355093726
2017-10-12 00:00:00+00:00,0.2397096,3266.917394,23970960.38158739,0.00026603330400031027,1.4776832379142527e-07,0.0001729072110979646
2017-10-13 00:00:00+00:00,0.22988972,55.335049,22988972.43282799,0.0002529641645239905,2.4709755044846014e-09,0.00016441298037016006
2017-10-14 00:00:00+00:00,0.11216452,22.472337,11216452.03777135,9.628536002967471e-05,9.842115363891718e-10,6.258025970415857e-05
2017-10-15 00:00:00+00:00,0.10973221,1.865448,10973221.36808896,9.30482330342687e-05,5.192146672778606e-11,6.047630574935618e-05
2017-10-16 00:00:00+00:00,0.18386163,1302.893456,18386163.39844644,0.00019170603020477278,5.891260112631803e-08,0.00012459851830527025
2017-10-17 00:00:00+00:00,0.10929079,27.431971,10929078.57684465,9.246075339626529e-05,1.2085936606076785e-09,6.0094469033058185e-05
2017-10-18 00:00:00+00:00,0.1085,5.967511,10849999.58129363,9.140830216402223e-05,2.375056468544123e-10,5.941043290534195e-05
2017-10-19 00:00:00+00:00,0.0398177,57.417911,3981769.71879923,0.0,2.5652076595214462e-09,0.0
2017-10-20 00:00:00+00:00,0.10113759,0.809101,10014036.87939764,8.160977477144192e-05,4.130564461238396e-12,5.21793257632285e-05
2017-10-21 00:00:00+00:00,0.09851666,0.88665,9754528.3474995,7.81216160844039e-05,7.639010719777029e-12,4.9934567720564665e-05
2017-10-22 00:00:00+00:00,0.04400539,16.388412,4357149.8100971,5.573337423022441e-06,7.08964609884902e-10,3.2470511579462175e-06
2017-10-23 00:00:00+00:00,0.05965943,20.27027,5907118.82542005,2.6407077970553475e-05,8.845863480927221e-10,1.665433833874536e-05
2017-10-25 00:00:00+00:00,0.08699934,27.945035,8614152.72989626,6.279337770741686e-05,1.2318055327297027e-09,4.0070278016681685e-05
2017-10-26 00:00:00+00:00,0.04594665,9.401982,4549361.14473641,8.156932915004066e-06,3.9288685009377607e-10,4.909686047700423e-06
2017-10-27 00:00:00+00:00,0.04672393,4.15928,4626323.18742883,9.19140387922704e-06,1.5569825686197448e-10,5.575410457799815e-06
