Date,Price,Volume,Market_cap,Price_normalized,Volume_normalized,Market_cap_normalized
2017-10-18 00:00:00+00:00,0.02684535,2351678.122306,696021404.3079604,0.0018755022884847181,3.5659789447702676e-05,0.001516567997004413
2017-10-19 00:00:00+00:00,0.02682995,2815155.9696,695622018.2559936,0.0018702744264664506,6.224406914612784e-05,0.0015123394947988492
2017-10-20 00:00:00+00:00,0.03029961,8883473.082063,785580027.6424098,0.003048125318044539,0.00041031213832856743,0.002464770455332675
2017-10-21 00:00:00+00:00,0.02858796,5308856.917096,741202123.8797704,0.0024670688230076666,0.00020527839939408343,0.001994919134750756
2017-10-22 00:00:00+00:00,0.02779604,2901876.122086,720669848.4724126,0.0021982345055072423,6.721818560635969e-05,0.0017775335465017592
2017-10-23 00:00:00+00:00,0.02604513,3505126.543112,675273816.053428,0.0016038503570393828,0.00010181957597351378,0.0012969027827026787
2017-10-24 00:00:00+00:00,0.0274174,7822397.543948,710852942.3615782,0.002069696994169784,0.000349450698993123,0.00167359699454395
2017-10-25 00:00:00+00:00,0.0272693,2513886.637624,707013105.4597949,0.0020194212561889108,4.496378653376971e-05,0.00163294269846066
2017-10-26 00:00:00+00:00,0.0265914,2369400.241402,689437113.7144977,0.0017892934859172448,3.667629924131536e-05,0.001446856781103359
2017-10-27 00:00:00+00:00,0.02650962,2569633.779336,687316826.4044167,0.0017615315017708855,4.8161345200946877e-05,0.0014244082265708361
2017-10-28 00:00:00+00:00,0.02597641,1729975.272514,673492286.1223357,0.0015805218714617618,0.0,0.0012780408239392122
2017-10-29 00:00:00+00:00,0.02835204,4636164.255564,735085222.7844126,0.002386980692660282,0.00016669392341609585,0.0019301564079465573
2017-10-30 00:00:00+00:00,0.02838541,3794753.020104,735950462.4388821,0.0023983088586050604,0.00011843204476221244,0.001939317137945133
2017-10-31 00:00:00+00:00,0.0302511,7251416.95022,784322281.6027645,0.0030316575526869952,0.0003167002495495072,0.002451454061641688
2017-11-01 00:00:00+00:00,0.02309604,7901021.254424,598812560.9812648,0.0006027181752567227,0.0003539604176828625,0.0004873687889124737
2017-11-02 00:00:00+00:00,0.02132058,5955251.345758,552780115.686688,0.0,0.00024235445467349353,0.0
2017-11-03 00:00:00+00:00,0.02278943,3029089.735904,590863052.9170463,0.0004986328003592508,7.451493627293449e-05,0.00040320332490301463
2017-11-04 00:00:00+00:00,0.02180208,2455852.837567,565264037.9883977,0.00016345555596077206,4.163506913835314e-05,0.0001321736017742799
2017-11-05 00:00:00+00:00,0.02202632,2245833.516086,571077843.8126849,0.00023957865849170285,2.9588727728678915e-05,0.00019372730558955224
2017-11-06 00:00:00+00:00,0.02230356,4843621.340866,578266095.092228,0.0003336937536829064,0.0001785932994343632,0.00026983295885412567
2017-11-07 00:00:00+00:00,0.02228857,2527154.86621,577877214.2109797,0.0003286050750040863,4.572482894796977e-05,0.000265715680206155
2017-11-08 00:00:00+00:00,0.02514635,6534368.13445,651971147.3307619,0.0012987401086771364,0.00027557158204760093,0.0010501856387161446
2017-11-09 00:00:00+00:00,0.0327695,20628139.786781,849617009.7707921,0.003886582728453573,0.0010839657044394641,0.003142762385281185
2017-11-10 00:00:00+00:00,0.02729304,6563683.784284,707628644.4042084,0.0020274803110144745,0.0002772530765122842,0.0016394597207032872
2017-11-11 00:00:00+00:00,0.02749852,5632137.891195,712956034.570149,0.0020972349270867875,0.0002238212313477659,0.001695863495836748
2017-11-12 00:00:00+00:00,0.02452165,7550744.664249,635774572.7517922,0.0010866722253776665,0.00033386916434812434,0.0008787043088287448
2017-11-13 00:00:00+00:00,0.02511429,4284485.972082,651139900.5067863,0.001287856650475469,0.00014652227140180425,0.0010413848080130222
2017-11-14 00:00:00+00:00,0.02622831,3183479.973195,680023121.191746,0.0016660347573319977,8.337049058866569e-05,0.001347186079160764
2017-11-15 00:00:00+00:00,0.02601455,6362414.671899,674481157.867525,0.0015934693167459664,0.00026570863181112775,0.0012885105094351396
2017-11-16 00:00:00+00:00,0.02710627,4825255.352786,702786226.652537,0.0019640772078227953,0.00017753985844056537,0.001588190593896365
2017-11-17 00:00:00+00:00,0.02591675,3514321.278196,671945487.478645,0.0015602689982143689,0.00010234696991618678,0.001261664084080124
2017-11-18 00:00:00+00:00,0.02652772,2984199.948861,687786073.938608,0.0017676759370001491,7.194013650349298e-05,0.001429376387635831
2017-11-19 00:00:00+00:00,0.02772121,4652800.377164,718729791.325827,0.002172831848700296,0.00016764814229040348,0.001756993179899427
2017-11-20 00:00:00+00:00,0.03000274,15546079.394535,777883050.1223791,0.002947346396137843,0.000792467597894459,0.0023832786599649004
2017-11-21 00:00:00+00:00,0.02859822,5910630.576014,741467951.3245009,0.0024705518012094474,0.00023979508526639204,0.0019977335844061873
2017-11-22 00:00:00+00:00,0.02873155,4912298.823714,744924903.206561,0.0025158135442546175,0.0001825325198818443,0.002034334083061139
2017-11-23 00:00:00+00:00,0.02794067,5222693.560067,724419632.8116369,0.002247332277176207,0.00020033621974863163,0.0018172344105422365
2017-11-24 00:00:00+00:00,0.02851194,5653201.555709,739231013.334716,0.002441262195044763,0.00022502940634940466,0.001974049990107055
2017-11-25 00:00:00+00:00,0.03061479,6199363.765145,793751757.5837951,0.0031551199642080204,0.0002563563166238161,0.0025512886947910924
2017-11-26 00:00:00+00:00,0.03854787,30963775.99629,999433438.691236,0.005848175004459891,0.001676799742698179,0.004728944719391307
2017-11-27 00:00:00+00:00,0.05046904,81568060.725105,1308514307.56615,0.00989507317694768,0.004579373117076106,0.008001340260745015
